SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
10445,03/31/2020,,Kenya,2020-03-31 23:49:27,59.0,1.0,1.0
10446,03/31/2020,,Kosovo,2020-03-31 23:49:27,112.0,1.0,6.0
10447,03/31/2020,,Kuwait,2020-03-31 23:49:27,289.0,0.0,73.0
10448,03/31/2020,,Kyrgyzstan,2020-03-31 23:49:27,107.0,0.0,3.0
10449,03/31/2020,,Laos,2020-03-31 23:49:27,9.0,0.0,0.0
10450,03/31/2020,,Latvia,2020-03-31 23:49:27,398.0,0.0,1.0
10451,03/31/2020,,Lebanon,2020-03-31 23:49:27,470.0,12.0,37.0
10452,03/31/2020,,Liberia,2020-03-31 23:49:27,3.0,0.0,0.0
10453,03/31/2020,,Libya,2020-03-31 23:49:27,10.0,0.0,1.0
10454,03/31/2020,,Liechtenstein,2020-03-31 23:49:27,68.0,0.0,0.0
10455,03/31/2020,,Lithuania,2020-03-31 23:49:27,537.0,8.0,7.0
10456,03/31/2020,,Luxembourg,2020-03-31 23:49:27,2178.0,23.0,80.0
10457,03/31/2020,,MS Zaandam,2020-03-31 23:49:27,2.0,0.0,0.0
10458,03/31/2020,,Madagascar,2020-03-31 23:49:27,57.0,0.0,0.0
10459,03/31/2020,,Malaysia,2020-03-31 23:49:27,2766.0,43.0,537.0
10460,03/31/2020,,Maldives,2020-03-31 23:49:27,18.0,0.0,13.0
10461,03/31/2020,,Mali,2020-03-31 23:49:27,28.0,2.0,0.0
10462,03/31/2020,,Malta,2020-03-31 23:49:27,169.0,0.0,2.0
10463,03/31/2020,,Mauritania,2020-03-31 23:49:27,6.0,1.0,2.0
10464,03/31/2020,,Mauritius,2020-03-31 23:49:27,143.0,5.0,0.0
10465,03/31/2020,,Mexico,2020-03-31 23:49:27,1094.0,28.0,35.0
10466,03/31/2020,,Moldova,2020-03-31 23:49:27,353.0,4.0,18.0
10467,03/31/2020,,Monaco,2020-03-31 23:49:27,52.0,1.0,2.0
10468,03/31/2020,,Mongolia,2020-03-31 23:49:27,12.0,0.0,2.0
10469,03/31/2020,,Montenegro,2020-03-31 23:49:27,109.0,2.0,0.0
10470,03/31/2020,,Morocco,2020-03-31 23:49:27,617.0,36.0,24.0
10471,03/31/2020,,Mozambique,2020-03-31 23:49:27,8.0,0.0,0.0
10472,03/31/2020,,Namibia,2020-03-31 23:49:27,11.0,0.0,2.0
10473,03/31/2020,,Nepal,2020-03-31 23:49:27,5.0,0.0,1.0
10474,03/31/2020,,Netherlands,2020-03-31 23:49:27,12595.0,1039.0,250.0
10475,03/31/2020,,New Zealand,2020-03-31 23:49:27,647.0,1.0,74.0
10476,03/31/2020,,Nicaragua,2020-03-31 23:49:27,5.0,1.0,0.0
10477,03/31/2020,,Niger,2020-03-31 23:49:27,27.0,3.0,0.0
10478,03/31/2020,,Nigeria,2020-03-31 23:49:27,135.0,2.0,8.0
10479,03/31/2020,,North Macedonia,2020-03-31 23:49:27,329.0,9.0,12.0
10480,03/31/2020,,Norway,2020-03-31 23:49:27,4641.0,39.0,13.0
10481,03/31/2020,,Oman,2020-03-31 23:49:27,192.0,1.0,34.0
10482,03/31/2020,,Pakistan,2020-03-31 23:49:27,1938.0,26.0,76.0
10483,03/31/2020,,Panama,2020-03-31 23:49:27,1181.0,30.0,9.0
10484,03/31/2020,,Papua New Guinea,2020-03-31 23:49:27,1.0,0.0,0.0
10485,03/31/2020,,Paraguay,2020-03-31 23:49:27,65.0,3.0,1.0
10486,03/31/2020,,Peru,2020-03-31 23:49:27,1065.0,30.0,394.0
10487,03/31/2020,,Philippines,2020-03-31 23:49:27,2084.0,88.0,49.0
10488,03/31/2020,,Poland,2020-03-31 23:49:27,2311.0,33.0,7.0
10489,03/31/2020,,Portugal,2020-03-31 23:49:27,7443.0,160.0,43.0
10490,03/31/2020,,Qatar,2020-03-31 23:49:27,781.0,2.0,62.0
10491,03/31/2020,,Romania,2020-03-31 23:49:27,2245.0,82.0,220.0
10492,03/31/2020,,Russia,2020-03-31 23:49:27,2337.0,17.0,121.0
10493,03/31/2020,,Rwanda,2020-03-31 23:49:27,75.0,0.0,0.0
10494,03/31/2020,,Saint Kitts and Nevis,2020-03-31 23:49:27,8.0,0.0,0.0
10495,03/31/2020,,Saint Lucia,2020-03-31 23:49:27,13.0,0.0,1.0
10496,03/31/2020,,Saint Vincent and the Grenadines,2020-03-31 23:49:27,1.0,0.0,1.0
10497,03/31/2020,,San Marino,2020-03-31 23:49:27,236.0,26.0,13.0
10498,03/31/2020,,Saudi Arabia,2020-03-31 23:49:27,1563.0,10.0,165.0
10499,03/31/2020,,Senegal,2020-03-31 23:49:27,175.0,0.0,40.0
10500,03/31/2020,,Serbia,2020-03-31 23:49:27,900.0,16.0,0.0
10501,03/31/2020,,Seychelles,2020-03-31 23:49:27,10.0,0.0,0.0
10502,03/31/2020,,Sierra Leone,2020-03-31 23:49:27,1.0,0.0,0.0
10503,03/31/2020,,Singapore,2020-03-31 23:49:27,926.0,3.0,240.0
10504,03/31/2020,,Slovakia,2020-03-31 23:49:27,363.0,0.0,3.0
10505,03/31/2020,,Slovenia,2020-03-31 23:49:27,802.0,15.0,10.0
10506,03/31/2020,,Somalia,2020-03-31 23:49:27,5.0,0.0,1.0
10507,03/31/2020,,South Africa,2020-03-31 23:49:27,1353.0,5.0,31.0
10508,03/31/2020,,South Korea,2020-03-31 23:49:27,9786.0,162.0,5408.0
10509,03/31/2020,,Spain,2020-03-31 23:49:27,95923.0,8464.0,19259.0
10510,03/31/2020,,Sri Lanka,2020-03-31 23:49:27,143.0,2.0,17.0
10511,03/31/2020,,Sudan,2020-03-31 23:49:27,7.0,2.0,1.0
10512,03/31/2020,,Suriname,2020-03-31 23:49:27,9.0,0.0,0.0
10513,03/31/2020,,Sweden,2020-03-31 23:49:27,4435.0,180.0,16.0
10514,03/31/2020,,Switzerland,2020-03-31 23:49:27,16605.0,433.0,1823.0
10515,03/31/2020,,Syria,2020-03-31 23:49:27,10.0,2.0,0.0
10516,03/31/2020,,Taiwan,2020-03-31 23:49:27,322.0,5.0,39.0
10517,03/31/2020,,Tanzania,2020-03-31 23:49:27,19.0,1.0,1.0
10518,03/31/2020,,Thailand,2020-03-31 23:49:27,1651.0,10.0,342.0
10519,03/31/2020,,Timor-Leste,2020-03-31 23:49:27,1.0,0.0,0.0
10520,03/31/2020,,Togo,2020-03-31 23:49:27,34.0,1.0,10.0
10521,03/31/2020,,Trinidad and Tobago,2020-03-31 23:49:27,87.0,3.0,1.0
10522,03/31/2020,,Tunisia,2020-03-31 23:49:27,394.0,10.0,3.0
10523,03/31/2020,,Turkey,2020-03-31 23:49:27,13531.0,214.0,243.0
10524,03/31/2020,,UK,2020-03-31 23:49:27,25150.0,1789.0,135.0
10525,03/31/2020,,Uganda,2020-03-31 23:49:27,44.0,0.0,0.0
10526,03/31/2020,,Ukraine,2020-03-31 23:49:27,645.0,17.0,10.0
10527,03/31/2020,,United Arab Emirates,2020-03-31 23:49:27,664.0,6.0,61.0
10528,03/31/2020,,Uruguay,2020-03-31 23:49:27,338.0,1.0,41.0
10529,03/31/2020,,Uzbekistan,2020-03-31 23:49:27,172.0,2.0,7.0
10530,03/31/2020,,Venezuela,2020-03-31 23:49:27,135.0,3.0,39.0
10531,03/31/2020,,Vietnam,2020-03-31 23:49:27,212.0,0.0,58.0
10532,03/31/2020,,West Bank and Gaza,2020-03-31 23:49:27,119.0,1.0,18.0
10533,03/31/2020,,Zambia,2020-03-31 23:49:27,35.0,0.0,0.0
10534,03/31/2020,,Zimbabwe,2020-03-31 23:49:27,8.0,1.0,0.0
10535,03/31/2020,Alabama,US,2020-03-31 23:49:27,987.0,23.0,0.0
10536,03/31/2020,Alaska,US,2020-03-31 23:49:27,119.0,3.0,0.0
10537,03/31/2020,Alberta,Canada,2020-03-31 23:49:27,690.0,8.0,0.0
10538,03/31/2020,Anguilla,UK,2020-03-31 23:49:27,2.0,0.0,0.0
10539,03/31/2020,Anhui,Mainland China,2020-03-31 23:49:27,990.0,6.0,984.0
10540,03/31/2020,Arizona,US,2020-03-31 23:49:27,1289.0,24.0,0.0
10541,03/31/2020,Arkansas,US,2020-03-31 23:49:27,523.0,8.0,0.0
10542,03/31/2020,Aruba,Netherlands,2020-03-31 23:49:27,55.0,0.0,1.0
10543,03/31/2020,Australian Capital Territory,Australia,2020-03-31 23:49:27,80.0,1.0,3.0
10544,03/31/2020,Beijing,Mainland China,2020-03-31 23:49:27,580.0,8.0,418.0
10545,03/31/2020,Bermuda,UK,2020-03-31 23:49:27,32.0,0.0,10.0
10546,03/31/2020,British Columbia,Canada,2020-03-31 23:49:27,1013.0,24.0,0.0
10547,03/31/2020,British Virgin Islands,UK,2020-03-31 23:49:27,3.0,0.0,0.0
10548,03/31/2020,California,US,2020-03-31 23:49:27,8210.0,173.0,0.0
10549,03/31/2020,Cayman Islands,UK,2020-03-31 23:49:27,14.0,1.0,0.0
10550,03/31/2020,Channel Islands,UK,2020-03-31 23:49:27,141.0,3.0,0.0
10551,03/31/2020,Chongqing,Mainland China,2020-03-31 23:49:27,579.0,6.0,570.0
10552,03/31/2020,Colorado,US,2020-03-31 23:49:27,2966.0,69.0,0.0
10553,03/31/2020,Connecticut,US,2020-03-31 23:49:27,3128.0,69.0,0.0
10554,03/31/2020,Curacao,Netherlands,2020-03-31 23:49:27,11.0,1.0,2.0
10555,03/31/2020,Delaware,US,2020-03-31 23:49:27,319.0,10.0,0.0
10556,03/31/2020,Diamond Princess cruise ship,Canada,2020-03-31 23:49:27,0.0,1.0,0.0
10557,03/31/2020,Diamond Princess cruise ship,US,2020-03-31 23:49:27,49.0,0.0,0.0
10558,03/31/2020,District of Columbia,US,2020-03-31 23:49:27,495.0,9.0,0.0
10559,03/31/2020,Faroe Islands,Denmark,2020-03-31 23:49:27,169.0,0.0,74.0
10560,03/31/2020,Florida,US,2020-03-31 23:49:27,6741.0,85.0,0.0
10561,03/31/2020,French Guiana,France,2020-03-31 23:49:27,43.0,0.0,6.0
10562,03/31/2020,French Polynesia,France,2020-03-31 23:49:27,36.0,0.0,0.0
10563,03/31/2020,Fujian,Mainland China,2020-03-31 23:49:27,343.0,1.0,295.0
10564,03/31/2020,Gansu,Mainland China,2020-03-31 23:49:27,138.0,2.0,125.0
10565,03/31/2020,Georgia,US,2020-03-31 23:49:27,3929.0,111.0,0.0
10566,03/31/2020,Gibraltar,UK,2020-03-31 23:49:27,69.0,0.0,34.0
10567,03/31/2020,Grand Princess,Canada,2020-03-31 23:49:27,13.0,0.0,0.0
10568,03/31/2020,Grand Princess,US,2020-03-31 23:49:27,103.0,3.0,0.0
10569,03/31/2020,Greenland,Denmark,2020-03-31 23:49:27,10.0,0.0,2.0
10570,03/31/2020,Guadeloupe,France,2020-03-31 23:49:27,114.0,4.0,22.0
10571,03/31/2020,Guam,US,2020-03-31 23:49:27,69.0,2.0,0.0
10572,03/31/2020,Guangdong,Mainland China,2020-03-31 23:49:27,1494.0,8.0,1356.0
10573,03/31/2020,Guangxi,Mainland China,2020-03-31 23:49:27,254.0,2.0,250.0
10574,03/31/2020,Guizhou,Mainland China,2020-03-31 23:49:27,146.0,2.0,144.0
10575,03/31/2020,Hainan,Mainland China,2020-03-31 23:49:27,168.0,6.0,168.0
10576,03/31/2020,Hawaii,US,2020-03-31 23:49:27,204.0,0.0,0.0
10577,03/31/2020,Hebei,Mainland China,2020-03-31 23:49:27,321.0,6.0,310.0
10578,03/31/2020,Heilongjiang,Mainland China,2020-03-31 23:49:27,484.0,13.0,469.0
10579,03/31/2020,Henan,Mainland China,2020-03-31 23:49:27,1276.0,22.0,1251.0
10580,03/31/2020,Hong Kong,Hong Kong,2020-03-31 23:49:27,714.0,4.0,128.0
10581,03/31/2020,Hubei,Mainland China,2020-03-31 23:49:27,67801.0,3187.0,63153.0
10582,03/31/2020,Hunan,Mainland China,2020-03-31 23:49:27,1018.0,4.0,1014.0
10583,03/31/2020,Idaho,US,2020-03-31 23:49:27,515.0,8.0,0.0
10584,03/31/2020,Illinois,US,2020-03-31 23:49:27,5994.0,99.0,0.0
10585,03/31/2020,Indiana,US,2020-03-31 23:49:27,2158.0,49.0,0.0
10586,03/31/2020,Inner Mongolia,Mainland China,2020-03-31 23:49:27,107.0,1.0,74.0
10587,03/31/2020,Iowa,US,2020-03-31 23:49:27,497.0,7.0,0.0
10588,03/31/2020,Isle of Man,UK,2020-03-31 23:49:27,60.0,0.0,0.0
10589,03/31/2020,Jiangsu,Mainland China,2020-03-31 23:49:27,646.0,0.0,631.0
10590,03/31/2020,Jiangxi,Mainland China,2020-03-31 23:49:27,937.0,1.0,935.0
10591,03/31/2020,Jilin,Mainland China,2020-03-31 23:49:27,98.0,1.0,92.0
10592,03/31/2020,Kansas,US,2020-03-31 23:49:27,434.0,9.0,0.0
10593,03/31/2020,Kentucky,US,2020-03-31 23:49:27,628.0,11.0,0.0
10594,03/31/2020,Liaoning,Mainland China,2020-03-31 23:49:27,139.0,2.0,124.0
10595,03/31/2020,Louisiana,US,2020-03-31 23:49:27,5237.0,239.0,0.0
10596,03/31/2020,Macau,Macau,2020-03-31 23:49:27,41.0,0.0,10.0
10597,03/31/2020,Maine,US,2020-03-31 23:49:27,303.0,5.0,0.0
10598,03/31/2020,Manitoba,Canada,2020-03-31 23:49:27,103.0,1.0,0.0
10599,03/31/2020,Martinique,France,2020-03-31 23:49:27,128.0,3.0,27.0
10600,03/31/2020,Maryland,US,2020-03-31 23:49:27,1660.0,18.0,0.0
10601,03/31/2020,Massachusetts,US,2020-03-31 23:49:27,6620.0,89.0,0.0
10602,03/31/2020,Mayotte,France,2020-03-31 23:49:27,94.0,1.0,10.0
10603,03/31/2020,Michigan,US,2020-03-31 23:49:27,7615.0,259.0,0.0
10604,03/31/2020,Minnesota,US,2020-03-31 23:49:27,629.0,12.0,0.0
10605,03/31/2020,Mississippi,US,2020-03-31 23:49:27,937.0,20.0,0.0
10606,03/31/2020,Missouri,US,2020-03-31 23:49:27,1357.0,15.0,0.0
10607,03/31/2020,Montana,US,2020-03-31 23:49:27,198.0,5.0,0.0
10608,03/31/2020,Montserrat,UK,2020-03-31 23:49:27,5.0,0.0,0.0
10609,03/31/2020,Nebraska,US,2020-03-31 23:49:27,172.0,3.0,0.0
10610,03/31/2020,Nevada,US,2020-03-31 23:49:27,1114.0,26.0,0.0
10611,03/31/2020,New Brunswick,Canada,2020-03-31 23:49:27,70.0,0.0,0.0
10612,03/31/2020,New Caledonia,France,2020-03-31 23:49:27,16.0,0.0,0.0
10613,03/31/2020,New Hampshire,US,2020-03-31 23:49:27,357.0,3.0,0.0
10614,03/31/2020,New Jersey,US,2020-03-31 23:49:27,18696.0,267.0,0.0
10615,03/31/2020,New Mexico,US,2020-03-31 23:49:27,315.0,4.0,0.0
10616,03/31/2020,New South Wales,Australia,2020-03-31 23:49:27,2032.0,8.0,4.0
10617,03/31/2020,New York,US,2020-03-31 23:49:27,75833.0,1550.0,0.0
10618,03/31/2020,Newfoundland and Labrador,Canada,2020-03-31 23:49:27,152.0,1.0,0.0
10619,03/31/2020,Ningxia,Mainland China,2020-03-31 23:49:27,75.0,0.0,75.0
10620,03/31/2020,North Carolina,US,2020-03-31 23:49:27,1535.0,12.0,0.0
10621,03/31/2020,North Dakota,US,2020-03-31 23:49:27,122.0,3.0,0.0
10622,03/31/2020,Northern Mariana Islands,US,2020-03-31 23:49:27,2.0,0.0,0.0
10623,03/31/2020,Northern Territory,Australia,2020-03-31 23:49:27,17.0,0.0,0.0
10624,03/31/2020,Northwest Territories,Canada,2020-03-31 23:49:27,1.0,0.0,0.0
10625,03/31/2020,Nova Scotia,Canada,2020-03-31 23:49:27,147.0,0.0,0.0
10626,03/31/2020,Ohio,US,2020-03-31 23:49:27,2199.0,55.0,0.0
10627,03/31/2020,Oklahoma,US,2020-03-31 23:49:27,568.0,23.0,0.0
10628,03/31/2020,Ontario,Canada,2020-03-31 23:49:27,1966.0,33.0,0.0
10629,03/31/2020,Oregon,US,2020-03-31 23:49:27,690.0,18.0,0.0
10630,03/31/2020,Pennsylvania,US,2020-03-31 23:49:27,4963.0,63.0,0.0
10631,03/31/2020,Prince Edward Island,Canada,2020-03-31 23:49:27,21.0,0.0,0.0
10632,03/31/2020,Puerto Rico,US,2020-03-31 23:49:27,239.0,8.0,0.0
10633,03/31/2020,Qinghai,Mainland China,2020-03-31 23:49:27,18.0,0.0,18.0
10634,03/31/2020,Quebec,Canada,2020-03-31 23:49:27,4162.0,31.0,0.0
10635,03/31/2020,Queensland,Australia,2020-03-31 23:49:27,743.0,2.0,8.0
10636,03/31/2020,Recovered,Canada,2020-03-31 23:49:27,0.0,0.0,1592.0
10637,03/31/2020,Recovered,US,2020-03-31 23:49:27,0.0,0.0,7024.0
10638,03/31/2020,Reunion,France,2020-03-31 23:49:27,247.0,0.0,1.0
10639,03/31/2020,Rhode Island,US,2020-03-31 23:49:27,488.0,8.0,0.0
10640,03/31/2020,Saint Barthelemy,France,2020-03-31 23:49:27,6.0,0.0,1.0
10641,03/31/2020,Saskatchewan,Canada,2020-03-31 23:49:27,184.0,2.0,0.0
10642,03/31/2020,Shaanxi,Mainland China,2020-03-31 23:49:27,253.0,3.0,242.0
10643,03/31/2020,Shandong,Mainland China,2020-03-31 23:49:27,774.0,7.0,753.0
10644,03/31/2020,Shanghai,Mainland China,2020-03-31 23:49:27,509.0,5.0,341.0
10645,03/31/2020,Shanxi,Mainland China,2020-03-31 23:49:27,136.0,0.0,133.0
10646,03/31/2020,Sichuan,Mainland China,2020-03-31 23:49:27,550.0,3.0,536.0
10647,03/31/2020,Sint Maarten,Netherlands,2020-03-31 23:49:27,6.0,0.0,0.0
10648,03/31/2020,South Australia,Australia,2020-03-31 23:49:27,337.0,0.0,6.0
10649,03/31/2020,South Carolina,US,2020-03-31 23:49:27,1083.0,22.0,0.0
10650,03/31/2020,South Dakota,US,2020-03-31 23:49:27,108.0,1.0,0.0
10651,03/31/2020,St Martin,France,2020-03-31 23:49:27,15.0,1.0,2.0
10652,03/31/2020,Tasmania,Australia,2020-03-31 23:49:27,69.0,1.0,5.0
10653,03/31/2020,Tennessee,US,2020-03-31 23:49:27,2391.0,23.0,0.0
10654,03/31/2020,Texas,US,2020-03-31 23:49:27,3809.0,54.0,0.0
10655,03/31/2020,Tianjin,Mainland China,2020-03-31 23:49:27,174.0,3.0,135.0
10656,03/31/2020,Tibet,Mainland China,2020-03-31 23:49:27,1.0,0.0,1.0
10657,03/31/2020,Turks and Caicos Islands,UK,2020-03-31 23:49:27,5.0,0.0,0.0
10658,03/31/2020,Utah,US,2020-03-31 23:49:27,888.0,5.0,0.0
10659,03/31/2020,Vermont,US,2020-03-31 23:49:27,293.0,13.0,0.0
10660,03/31/2020,Victoria,Australia,2020-03-31 23:49:27,917.0,4.0,291.0
10661,03/31/2020,Virgin Islands,US,2020-03-31 23:49:27,30.0,0.0,0.0
10662,03/31/2020,Virginia,US,2020-03-31 23:49:27,1249.0,27.0,0.0
10663,03/31/2020,Washington,US,2020-03-31 23:49:27,5432.0,225.0,0.0
10664,03/31/2020,West Virginia,US,2020-03-31 23:49:27,162.0,1.0,0.0
10665,03/31/2020,Western Australia,Australia,2020-03-31 23:49:27,364.0,2.0,41.0
10666,03/31/2020,Wisconsin,US,2020-03-31 23:49:27,1412.0,25.0,0.0
10667,03/31/2020,Wyoming,US,2020-03-31 23:49:27,109.0,0.0,0.0
10668,03/31/2020,Xinjiang,Mainland China,2020-03-31 23:49:27,76.0,3.0,73.0
10669,03/31/2020,Yukon,Canada,2020-03-31 23:49:27,5.0,0.0,0.0
10670,03/31/2020,Yunnan,Mainland China,2020-03-31 23:49:27,182.0,2.0,172.0
10671,03/31/2020,Zhejiang,Mainland China,2020-03-31 23:49:27,1257.0,1.0,1226.0
10672,04/01/2020,,Afghanistan,2020-04-01 22:04:58,237.0,4.0,5.0
10673,04/01/2020,,Albania,2020-04-01 22:04:58,259.0,15.0,67.0
10674,04/01/2020,,Algeria,2020-04-01 22:04:58,847.0,58.0,61.0
10675,04/01/2020,,Andorra,2020-04-01 22:04:58,390.0,14.0,10.0
10676,04/01/2020,,Angola,2020-04-01 22:04:58,8.0,2.0,1.0
10677,04/01/2020,,Antigua and Barbuda,2020-04-01 22:04:58,7.0,0.0,0.0
10678,04/01/2020,,Argentina,2020-04-01 22:04:58,1054.0,28.0,248.0
10679,04/01/2020,,Armenia,2020-04-01 22:04:58,571.0,4.0,31.0
10680,04/01/2020,,Austria,2020-04-01 22:04:58,10711.0,146.0,1436.0
10681,04/01/2020,,Azerbaijan,2020-04-01 22:04:58,359.0,5.0,26.0
10682,04/01/2020,,Bahamas,2020-04-01 22:04:58,21.0,1.0,1.0
10683,04/01/2020,,Bahrain,2020-04-01 22:04:58,569.0,4.0,337.0
10684,04/01/2020,,Bangladesh,2020-04-01 22:04:58,54.0,6.0,25.0
10685,04/01/2020,,Barbados,2020-04-01 22:04:58,34.0,0.0,0.0
10686,04/01/2020,,Belarus,2020-04-01 22:04:58,163.0,2.0,53.0
10687,04/01/2020,,Belgium,2020-04-01 22:04:58,13964.0,828.0,2132.0
10688,04/01/2020,,Belize,2020-04-01 22:04:58,3.0,0.0,0.0
10689,04/01/2020,,Benin,2020-04-01 22:04:58,13.0,0.0,1.0
10690,04/01/2020,,Bhutan,2020-04-01 22:04:58,4.0,0.0,0.0
10691,04/01/2020,,Bolivia,2020-04-01 22:04:58,115.0,7.0,1.0
10692,04/01/2020,,Bosnia and Herzegovina,2020-04-01 22:04:58,459.0,13.0,19.0
10693,04/01/2020,,Botswana,2020-04-01 22:04:58,4.0,1.0,0.0
10694,04/01/2020,,Brazil,2020-04-01 22:04:58,6836.0,240.0,127.0
10695,04/01/2020,,Brunei,2020-04-01 22:04:58,131.0,1.0,52.0
10696,04/01/2020,,Bulgaria,2020-04-01 22:04:58,422.0,10.0,20.0
10697,04/01/2020,,Burkina Faso,2020-04-01 22:04:58,282.0,16.0,46.0
10698,04/01/2020,,Burma,2020-04-01 22:04:58,15.0,1.0,0.0
10699,04/01/2020,,Burundi,2020-04-01 22:04:58,2.0,0.0,0.0
10700,04/01/2020,,Cabo Verde,2020-04-01 22:04:58,6.0,1.0,0.0
10701,04/01/2020,,Cambodia,2020-04-01 22:04:58,109.0,0.0,25.0
10702,04/01/2020,,Cameroon,2020-04-01 22:04:58,233.0,6.0,10.0
10703,04/01/2020,,Central African Republic,2020-04-01 22:04:58,3.0,0.0,0.0
10704,04/01/2020,,Chad,2020-04-01 22:04:58,7.0,0.0,0.0
10705,04/01/2020,,Chile,2020-04-01 22:04:58,3031.0,16.0,234.0
10706,04/01/2020,,Colombia,2020-04-01 22:04:58,1065.0,17.0,39.0
10707,04/01/2020,,Congo (Brazzaville),2020-04-01 22:04:58,19.0,0.0,0.0
10708,04/01/2020,,Congo (Kinshasa),2020-04-01 22:04:58,109.0,9.0,3.0
10709,04/01/2020,,Costa Rica,2020-04-01 22:04:58,375.0,2.0,4.0
10710,04/01/2020,,Croatia,2020-04-01 22:04:58,963.0,6.0,73.0
10711,04/01/2020,,Cuba,2020-04-01 22:04:58,212.0,6.0,12.0
10712,04/01/2020,,Cyprus,2020-04-01 22:04:58,320.0,9.0,28.0
10713,04/01/2020,,Czech Republic,2020-04-01 22:04:58,3508.0,39.0,61.0
10714,04/01/2020,,Denmark,2020-04-01 22:04:58,3107.0,104.0,894.0
10715,04/01/2020,,Diamond Princess,2020-04-01 22:04:58,712.0,11.0,603.0
10716,04/01/2020,,Djibouti,2020-04-01 22:04:58,33.0,0.0,0.0
10717,04/01/2020,,Dominica,2020-04-01 22:04:58,12.0,0.0,0.0
10718,04/01/2020,,Dominican Republic,2020-04-01 22:04:58,1284.0,57.0,9.0
10719,04/01/2020,,Ecuador,2020-04-01 22:04:58,2748.0,93.0,58.0
10720,04/01/2020,,Egypt,2020-04-01 22:04:58,779.0,52.0,179.0
10721,04/01/2020,,El Salvador,2020-04-01 22:04:58,32.0,1.0,0.0
10722,04/01/2020,,Equatorial Guinea,2020-04-01 22:04:58,15.0,0.0,1.0
10723,04/01/2020,,Eritrea,2020-04-01 22:04:58,15.0,0.0,0.0
10724,04/01/2020,,Estonia,2020-04-01 22:04:58,779.0,5.0,33.0
10725,04/01/2020,,Eswatini,2020-04-01 22:04:58,9.0,0.0,0.0
10726,04/01/2020,,Ethiopia,2020-04-01 22:04:58,29.0,0.0,2.0
10727,04/01/2020,,Fiji,2020-04-01 22:04:58,5.0,0.0,0.0
10728,04/01/2020,,Finland,2020-04-01 22:04:58,1446.0,17.0,10.0
10729,04/01/2020,,France,2020-04-01 22:04:58,56989.0,4032.0,10934.0
10730,04/01/2020,,Gabon,2020-04-01 22:04:58,18.0,1.0,0.0
10731,04/01/2020,,Gambia,2020-04-01 22:04:58,4.0,1.0,2.0
10732,04/01/2020,,Georgia,2020-04-01 22:04:58,117.0,0.0,23.0
10733,04/01/2020,,Germany,2020-04-01 22:04:58,77872.0,920.0,18700.0
10734,04/01/2020,,Ghana,2020-04-01 22:04:58,195.0,5.0,31.0
10735,04/01/2020,,Greece,2020-04-01 22:04:58,1415.0,50.0,52.0
10736,04/01/2020,,Grenada,2020-04-01 22:04:58,9.0,0.0,0.0
10737,04/01/2020,,Guatemala,2020-04-01 22:04:58,39.0,1.0,12.0
10738,04/01/2020,,Guinea,2020-04-01 22:04:58,30.0,0.0,0.0
10739,04/01/2020,,Guinea-Bissau,2020-04-01 22:04:58,9.0,0.0,0.0
10740,04/01/2020,,Guyana,2020-04-01 22:04:58,19.0,2.0,0.0
10741,04/01/2020,,Haiti,2020-04-01 22:04:58,16.0,0.0,1.0
10742,04/01/2020,,Holy See,2020-04-01 22:04:58,6.0,0.0,0.0
10743,04/01/2020,,Honduras,2020-04-01 22:04:58,172.0,10.0,3.0
10744,04/01/2020,,Hungary,2020-04-01 22:04:58,525.0,20.0,40.0
10745,04/01/2020,,Iceland,2020-04-01 22:04:58,1220.0,2.0,225.0
10746,04/01/2020,,India,2020-04-01 22:04:58,1998.0,58.0,148.0
10747,04/01/2020,,Indonesia,2020-04-01 22:04:58,1677.0,157.0,103.0
10748,04/01/2020,,Iran,2020-04-01 22:04:58,47593.0,3036.0,15473.0
10749,04/01/2020,,Iraq,2020-04-01 22:04:58,728.0,52.0,182.0
10750,04/01/2020,,Ireland,2020-04-01 22:04:58,3447.0,85.0,5.0
10751,04/01/2020,,Israel,2020-04-01 22:04:58,6092.0,26.0,241.0
10752,04/01/2020,,Italy,2020-04-01 22:04:58,110574.0,13155.0,16847.0
10753,04/01/2020,,Ivory Coast,2020-04-01 22:04:58,190.0,1.0,9.0
10754,04/01/2020,,Jamaica,2020-04-01 22:04:58,44.0,3.0,2.0
10755,04/01/2020,,Japan,2020-04-01 22:04:58,2178.0,57.0,472.0
10756,04/01/2020,,Jordan,2020-04-01 22:04:58,278.0,5.0,36.0
10757,04/01/2020,,Kazakhstan,2020-04-01 22:04:58,380.0,3.0,26.0
10758,04/01/2020,,Kenya,2020-04-01 22:04:58,81.0,1.0,3.0
10759,04/01/2020,,Kosovo,2020-04-01 22:04:58,125.0,1.0,10.0
10760,04/01/2020,,Kuwait,2020-04-01 22:04:58,317.0,0.0,80.0
10761,04/01/2020,,Kyrgyzstan,2020-04-01 22:04:58,111.0,0.0,3.0
10762,04/01/2020,,Laos,2020-04-01 22:04:58,10.0,0.0,0.0
10763,04/01/2020,,Latvia,2020-04-01 22:04:58,446.0,0.0,1.0
10764,04/01/2020,,Lebanon,2020-04-01 22:04:58,479.0,14.0,43.0
10765,04/01/2020,,Liberia,2020-04-01 22:04:58,6.0,0.0,0.0
