STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES
KARNATAKA,BAGALKOT,2011,37,39,2,15,0,15,15,9,6,5,0,16,102,141,77,64,188,11,62,1,6,244,0,38,0,58,0,0,1275,2255
KARNATAKA,BANGALORE COMMR.,2011,232,460,3,97,0,97,573,206,367,43,342,783,1313,10543,5977,4566,390,152,3155,60,4,2927,53,250,40,458,0,108,8297,30283
KARNATAKA,BANGALORE RURAL,2011,105,39,1,29,0,29,30,1,29,18,1,81,277,633,307,326,252,24,109,1,0,517,10,74,2,83,0,0,2629,4915
KARNATAKA,BELGAUM,2011,136,121,2,45,0,45,53,32,21,7,2,83,284,499,281,218,552,15,298,1,23,1050,11,221,4,297,0,44,3645,7393
KARNATAKA,BELLARY,2011,58,57,1,6,0,6,21,15,6,5,2,31,164,364,230,134,193,18,91,3,5,391,15,65,1,103,1,29,1581,3205
KARNATAKA,BIDAR,2011,51,33,1,14,0,14,13,11,2,2,2,9,121,137,51,86,150,9,51,0,11,896,7,27,2,77,0,11,1847,3471
KARNATAKA,BIJAPUR,2011,66,58,0,7,0,7,43,21,22,4,3,24,120,140,76,64,294,8,97,1,0,627,8,66,0,116,1,0,1357,3040
KARNATAKA,CBPURA,2011,52,41,11,16,0,16,23,16,7,5,2,31,114,385,96,289,229,4,81,1,0,485,7,55,0,92,0,0,977,2611
KARNATAKA,CHAMARAJNAGAR,2011,40,28,0,11,0,11,7,6,1,3,1,8,64,141,65,76,148,0,15,1,0,506,9,71,0,62,0,0,845,1960
KARNATAKA,CHICKMAGALUR,2011,27,34,4,10,0,10,17,11,6,7,1,18,121,189,91,98,137,4,42,2,0,673,1,53,4,68,1,0,1313,2726
KARNATAKA,CHITRADURGA,2011,38,21,3,27,0,27,30,24,6,6,0,39,168,295,160,135,287,9,62,3,9,871,5,93,0,96,0,0,2216,4278
KARNATAKA,DAKSHIN KANNADA,2011,23,20,0,6,0,6,6,3,3,4,0,10,102,108,44,64,87,2,42,4,13,268,1,46,0,38,0,5,956,1741
KARNATAKA,DAVANAGERE,2011,35,18,7,11,0,11,17,15,2,1,4,31,141,190,102,88,218,8,55,1,0,394,6,65,0,93,0,0,1473,2768
KARNATAKA,DHARWAD COMMR.,2011,26,23,0,7,0,7,23,18,5,1,3,52,131,282,162,120,87,2,141,4,10,144,3,22,2,56,0,9,828,1856
KARNATAKA,DHARWAD RURAL,2011,26,24,0,0,0,0,7,5,2,0,2,6,37,73,11,62,120,7,31,0,0,173,2,21,0,22,0,0,746,1297
KARNATAKA,GADAG,2011,25,17,0,5,0,5,10,5,5,0,0,7,52,71,31,40,97,7,18,0,3,147,0,48,0,32,0,120,441,1100
KARNATAKA,GULBARGA,2011,93,114,2,36,0,36,85,73,12,8,3,83,252,383,194,189,431,8,115,1,35,814,2,111,0,153,0,17,1791,4537
KARNATAKA,HASSAN,2011,56,87,4,27,0,27,27,25,2,10,3,99,290,408,241,167,194,9,113,1,0,1469,32,106,0,264,0,0,2872,6071
KARNATAKA,HAVERI,2011,23,27,1,13,0,13,22,0,22,3,1,10,71,106,49,57,256,12,50,0,0,302,0,76,0,74,0,181,1128,2356
KARNATAKA,K.G.F.,2011,14,19,1,4,0,4,12,11,1,1,0,14,51,87,38,49,63,1,33,0,0,264,1,14,0,28,0,36,328,971
KARNATAKA,KODAGU,2011,33,25,0,16,0,16,11,5,6,3,0,9,108,119,27,92,41,6,33,0,0,612,5,25,1,57,0,3,794,1901
KARNATAKA,KOLAR,2011,37,45,0,17,0,17,18,13,5,4,2,19,78,212,107,105,190,8,24,1,0,279,3,21,0,23,0,2,1070,2053
KARNATAKA,KOPPAL,2011,25,15,15,13,0,13,21,0,21,5,0,8,74,137,79,58,116,10,36,0,0,173,0,23,0,70,0,0,1117,1858
KARNATAKA,MANDYA,2011,71,57,1,31,0,31,34,31,3,9,0,73,307,577,250,327,383,9,107,0,34,1361,12,98,0,230,0,0,2726,6120
KARNATAKA,MANGALORE CITY,2011,22,20,0,16,0,16,8,4,4,0,2,30,111,238,137,101,101,2,133,7,0,211,0,27,2,43,0,0,1642,2615
KARNATAKA,MYSORE COMMR.,2011,27,38,1,11,0,11,25,17,8,7,4,198,183,772,476,296,76,4,166,2,0,240,5,23,0,32,9,0,1258,3081
KARNATAKA,MYSORE RURAL,2011,68,49,0,19,0,19,47,39,8,10,1,38,219,349,105,244,329,2,77,0,0,1030,7,174,0,158,0,0,1806,4383
KARNATAKA,RAICHUR,2011,53,32,1,29,0,29,37,14,23,2,0,21,91,148,84,64,320,10,116,3,0,567,10,149,0,174,0,0,1728,3491
KARNATAKA,RAILWAYS,2011,15,2,1,0,0,0,1,1,0,1,4,31,3,520,24,496,1,0,3,2,0,9,0,0,0,0,0,11,68,672
KARNATAKA,RAMANAGAR,2011,75,54,0,19,0,19,52,45,7,13,6,78,238,430,204,226,271,11,91,1,53,595,23,101,0,71,0,0,2155,4337
KARNATAKA,SHIMOGA,2011,54,76,2,23,0,23,25,18,7,10,4,58,198,321,164,157,314,21,113,2,4,1130,6,123,10,278,0,16,2728,5516
KARNATAKA,TUMKUR,2011,101,94,7,31,0,31,40,14,26,13,3,89,248,511,168,343,369,14,161,0,4,913,17,135,0,124,0,11,2708,5593
KARNATAKA,UDUPI,2011,22,9,0,5,0,5,9,3,6,1,0,27,162,175,59,116,99,15,69,1,1,291,1,45,1,42,0,12,1591,2578
KARNATAKA,UTTAR KANNADA,2011,29,20,14,11,0,11,7,4,3,1,1,2,86,79,30,49,96,16,24,1,10,369,3,73,12,75,0,0,2047,2976
KARNATAKA,YADGIRI,2011,25,21,0,9,0,9,26,0,26,2,0,7,55,71,29,42,186,2,36,0,6,353,2,69,0,65,0,135,522,1592
KARNATAKA,TOTAL,2011,1820,1837,85,636,0,636,1395,715,680,214,399,2123,6136,19834,10226,9608,7265,440,5850,105,231,21295,267,2608,81,3712,12,750,60505,137600
KERALA,ALAPUZHA,2011,25,17,2,56,0,56,15,10,5,1,2,35,156,268,42,226,473,29,321,5,12,2103,1,245,76,310,0,4,5771,9927
KERALA,ERNAKULAM COMMR.,2011,26,25,11,62,0,62,11,4,7,6,2,31,138,287,74,213,502,8,192,6,8,954,1,149,44,225,0,3,10501,13192
KERALA,ERNAKULAM RURAL,2011,15,14,0,30,0,30,12,11,1,6,34,38,77,307,71,236,343,23,630,1,5,376,0,105,32,136,0,2,32452,34638
KERALA,IDUKKI,2011,20,31,1,54,0,54,10,8,2,3,0,23,160,161,45,116,296,21,109,2,8,1307,0,169,18,237,0,0,3566,6196
KERALA,KANNUR,2011,20,45,3,55,0,55,14,11,3,6,4,94,221,257,98,159,1065,11,189,1,61,1408,0,161,23,373,0,4,3974,7989
KERALA,KASARGOD,2011,19,21,3,125,0,125,15,8,7,5,0,35,129,125,58,67,607,8,179,0,53,985,0,136,10,196,0,3,1288,3942
KERALA,KOLLAM COMMR.,2011,14,41,3,51,0,51,21,20,1,4,21,16,105,227,90,137,602,16,86,5,18,1146,1,192,19,319,0,1,3449,6357
KERALA,KOLLAM RURAL,2011,29,25,2,46,0,46,13,10,3,1,7,24,164,170,43,127,460,7,126,0,16,1500,0,255,8,298,0,11,3374,6536
KERALA,KOTTAYAM,2011,22,50,5,51,0,51,24,21,3,3,0,30,161,281,101,180,485,23,198,6,28,1406,2,258,31,285,0,0,5099,8448
KERALA,KOZHIKODE COMMR.,2011,5,15,0,14,0,14,11,10,1,0,30,48,136,241,106,135,446,30,191,2,10,685,0,124,100,171,0,0,1737,3996
KERALA,KOZHIKODE RURAL,2011,12,31,1,46,0,46,21,16,5,2,1,27,134,157,69,88,997,6,164,0,96,1124,1,179,13,322,0,2,4073,7409
KERALA,MALAPPURAM,2011,13,17,8,83,0,83,24,12,12,8,3,59,249,380,158,222,822,33,392,2,10,898,0,232,27,661,0,4,9101,13026
KERALA,PALAKKAD,2011,41,43,12,85,0,85,13,9,4,5,19,36,208,236,72,164,684,34,201,2,24,1372,2,156,18,404,0,9,4117,7721
KERALA,PATHANAMTHITTA,2011,20,19,4,33,0,33,17,15,2,0,13,20,135,182,55,127,418,17,146,0,7,1060,0,157,14,158,0,0,3112,5532
KERALA,RAILWAYS,2011,1,1,1,0,0,0,0,0,0,0,5,2,4,250,0,250,6,0,0,0,0,35,0,25,9,0,0,0,23,362
KERALA,THRISSUR COMMR.,2011,8,17,7,28,0,28,12,10,2,7,10,28,75,144,61,83,362,7,678,2,10,340,0,100,28,131,0,3,2894,4891
KERALA,THRISSUR RURAL,2011,24,41,15,69,0,69,12,12,0,3,10,34,180,251,53,198,597,13,479,0,27,942,1,263,28,449,0,11,8037,11486
KERALA,TRIVANDRUM COMMR.,2011,8,29,3,39,0,39,25,13,12,2,57,79,175,407,128,279,526,35,405,15,14,982,0,241,46,156,0,4,3343,6591
KERALA,TRIVANDRUM RURAL,2011,32,36,16,140,0,140,21,15,6,8,25,69,326,290,105,185,858,15,273,5,36,2293,4,547,24,422,0,1,4201,9642
KERALA,WAYANADU,2011,11,3,8,65,0,65,8,6,2,1,2,13,68,83,25,58,205,4,196,2,7,831,2,62,5,124,0,3,2553,4256
KERALA,TOTAL,2011,365,521,105,1132,0,1132,299,221,78,71,245,741,3001,4704,1454,3250,10754,340,5155,56,450,21747,15,3756,573,5377,0,65,112665,172137
MADHYA PRADESH,ALIRAJPUR,2011,76,39,0,24,0,24,19,18,1,1,0,5,25,59,24,35,10,1,4,0,11,278,0,23,0,8,0,74,605,1262
MADHYA PRADESH,ANUPPUR,2011,39,23,1,60,0,60,7,7,0,3,0,16,80,86,37,49,23,3,16,0,3,174,10,57,4,42,0,84,704,1435
MADHYA PRADESH,ASHOK NAGAR,2011,26,21,2,36,0,36,7,5,2,0,2,18,77,113,56,57,27,1,7,0,6,976,8,105,8,33,0,64,1076,2613
MADHYA PRADESH,BALAGHAT,2011,51,21,4,55,0,55,7,7,0,0,0,12,89,90,35,55,27,9,23,1,13,337,3,104,7,37,0,93,1464,2447
MADHYA PRADESH,BARWANI,2011,51,19,0,39,0,39,8,7,1,0,0,8,72,143,61,82,25,4,8,1,8,233,2,58,5,11,0,172,1047,1914
MADHYA PRADESH,BETUL,2011,54,29,1,120,0,120,19,18,1,1,1,18,94,194,56,138,7,2,30,1,10,295,20,188,6,53,0,175,1960,3278
MADHYA PRADESH,BHIND,2011,73,92,4,51,0,51,22,18,4,4,1,78,121,226,146,80,55,9,30,0,17,1229,28,71,11,45,0,144,1384,3695
MADHYA PRADESH,BHOPAL,2011,91,112,8,146,0,146,40,32,8,4,4,161,1031,2651,1795,856,108,19,111,0,19,812,19,144,16,198,2,436,8991,15123
MADHYA PRADESH,BHOPAL RLY.,2011,6,3,1,0,0,0,0,0,0,1,0,27,1,1154,22,1132,5,5,2,0,0,0,0,8,2,0,0,2,231,1448
MADHYA PRADESH,BURHANPUR,2011,18,5,0,29,0,29,2,2,0,1,0,10,30,86,30,56,7,0,18,0,2,58,5,41,5,13,0,58,747,1135
MADHYA PRADESH,CHHATARPUR,2011,58,78,5,77,0,77,44,42,2,2,2,74,306,277,132,145,96,8,52,0,16,598,33,185,8,75,0,133,3006,5133
MADHYA PRADESH,CHHINDWARA,2011,71,26,2,111,0,111,24,22,2,1,2,12,208,272,113,159,70,7,42,0,19,1352,14,189,41,89,0,220,2408,5180
MADHYA PRADESH,DAMOH,2011,45,56,0,52,0,52,21,14,7,0,1,22,155,142,78,64,21,4,20,0,20,1567,27,193,0,139,0,75,1089,3649
MADHYA PRADESH,DATIYA,2011,53,43,0,25,0,25,19,19,0,0,2,39,92,155,58,97,29,2,26,0,11,285,10,65,0,37,0,90,1631,2614
MADHYA PRADESH,DEWAS,2011,43,69,0,102,0,102,26,21,5,3,2,26,219,664,325,339,48,9,34,0,33,380,19,162,30,110,0,201,3254,5434
MADHYA PRADESH,DHAR,2011,81,63,3,103,0,103,43,41,2,4,4,25,167,510,276,234,37,59,27,0,27,595,62,189,13,74,0,331,3130,5547
MADHYA PRADESH,DINDORI,2011,22,4,5,46,0,46,6,4,2,0,0,2,26,30,13,17,9,1,12,0,0,86,1,67,5,21,0,65,630,1038
MADHYA PRADESH,GUNA,2011,45,43,2,75,0,75,26,24,2,5,3,22,152,305,161,144,67,12,25,0,15,698,9,122,14,30,1,169,1868,3708
MADHYA PRADESH,GWALIOR,2011,107,148,30,75,0,75,90,81,9,13,11,202,919,2120,1596,524,131,38,154,2,28,1138,34,170,14,168,0,274,5149,11015
MADHYA PRADESH,HARDA,2011,25,16,0,53,0,53,15,15,0,1,0,7,55,99,49,50,16,4,11,0,3,251,5,59,9,14,0,50,613,1306
MADHYA PRADESH,HOSHANGABAD,2011,59,50,5,59,0,59,28,26,2,4,1,66,211,261,162,99,26,12,40,0,25,306,16,149,17,120,0,139,2484,4078
MADHYA PRADESH,INDORE,2011,135,137,4,129,0,129,66,52,14,3,11,219,993,3634,2456,1178,116,45,231,3,41,2629,41,339,59,398,3,449,8884,18569
MADHYA PRADESH,INDORE RLY.,2011,4,1,3,2,0,2,1,1,0,0,0,6,2,260,0,260,1,0,0,0,0,3,1,4,0,0,0,0,58,346
MADHYA PRADESH,JABALPUR,2011,93,129,4,107,0,107,39,27,12,1,10,68,460,763,471,292,89,13,129,0,20,3171,39,269,40,212,2,160,4475,10293
MADHYA PRADESH,JABALPUR RLY.,2011,4,2,0,3,0,3,2,2,0,1,3,26,5,445,8,437,4,0,0,1,0,5,1,3,0,0,0,1,109,615
MADHYA PRADESH,JHABUA,2011,24,8,0,42,0,42,35,17,18,3,2,27,84,80,63,17,21,8,11,0,21,230,4,62,0,10,0,77,1279,2028
MADHYA PRADESH,KATNI,2011,41,26,4,62,0,62,8,7,1,1,2,7,157,139,66,73,19,8,33,0,8,920,16,140,12,51,0,120,1454,3228
MADHYA PRADESH,KHANDWA,2011,38,28,0,59,0,59,13,10,3,1,0,20,176,231,111,120,17,2,15,1,15,92,5,141,19,24,0,113,1904,2914
MADHYA PRADESH,KHARGON,2011,37,26,6,39,0,39,13,13,0,1,4,23,124,381,163,218,30,8,23,0,10,54,38,118,14,38,0,317,2570,3874
MADHYA PRADESH,MANDLA,2011,36,14,2,63,0,63,9,9,0,0,0,8,66,63,15,48,4,2,27,0,7,308,4,101,12,27,0,66,1391,2210
MADHYA PRADESH,MANDSAUR,2011,37,52,0,49,0,49,26,18,8,4,1,38,163,314,143,171,20,39,46,0,11,203,4,100,6,58,10,152,2209,3542
MADHYA PRADESH,MORENA,2011,56,100,3,40,0,40,28,23,5,23,6,48,178,419,170,249,103,2,43,0,17,1905,32,85,4,85,0,181,1802,5160
MADHYA PRADESH,NARSINGHPUR,2011,45,34,0,65,0,65,18,15,3,1,1,15,134,136,65,71,33,3,27,0,17,1252,20,108,25,69,0,144,802,2949
MADHYA PRADESH,NEEMUCH,2011,20,13,0,25,0,25,17,9,8,0,1,27,139,208,105,103,33,52,23,0,11,210,4,49,4,51,9,66,1129,2091
MADHYA PRADESH,PANNA,2011,33,18,2,48,0,48,10,5,5,0,2,19,132,76,21,55,9,0,16,0,6,267,14,87,5,48,0,70,1415,2277
MADHYA PRADESH,RAISEN,2011,47,70,3,118,0,118,36,22,14,0,3,19,137,265,118,147,41,6,19,0,17,321,15,179,16,67,0,153,2640,4172
MADHYA PRADESH,RAJGARH,2011,43,34,0,90,0,90,26,21,5,2,0,25,165,338,148,190,87,5,11,0,55,402,6,175,39,51,0,126,2929,4609
MADHYA PRADESH,RATLAM,2011,35,49,1,97,0,97,48,39,9,1,6,42,141,333,137,196,56,27,31,0,19,485,9,131,18,135,0,160,2005,3829
MADHYA PRADESH,REWA,2011,46,41,6,91,0,91,26,25,1,2,4,57,401,408,190,218,0,12,64,0,15,1003,32,122,107,112,8,183,2267,5007
MADHYA PRADESH,SAGAR,2011,94,96,1,131,0,131,106,104,2,2,2,55,381,491,200,291,87,8,71,0,26,2526,37,416,29,156,0,257,4006,8978
MADHYA PRADESH,SATNA,2011,66,35,4,83,0,83,20,13,7,1,2,44,300,484,280,204,29,13,26,0,22,979,20,177,7,109,0,328,2696,5445
MADHYA PRADESH,SEONI,2011,31,23,5,61,0,61,12,11,1,0,2,9,99,147,59,88,25,4,28,0,6,302,9,111,13,27,0,111,1687,2712
MADHYA PRADESH,SHAHDOL,2011,45,21,0,80,0,80,22,17,5,1,1,17,154,199,58,141,20,14,24,0,6,246,21,143,9,108,0,0,2073,3204
MADHYA PRADESH,SHAJAPUR,2011,49,36,0,50,0,50,13,10,3,1,1,26,135,390,174,216,28,19,17,0,15,1435,8,135,17,7,0,130,611,3123
MADHYA PRADESH,SHEOPUR,2011,14,11,0,18,0,18,11,7,4,2,0,8,31,55,14,41,27,5,13,0,3,736,2,28,2,9,0,37,264,1276
MADHYA PRADESH,SHIVPURI,2011,55,53,3,93,0,93,27,18,9,7,10,45,149,254,88,166,52,5,35,1,16,1133,13,168,5,65,0,228,2494,4911
MADHYA PRADESH,SIDHI,2011,29,9,0,32,0,32,32,31,1,0,0,9,137,131,29,102,8,3,21,0,10,321,16,93,1,45,0,89,1550,2536
MADHYA PRADESH,SIHORE,2011,44,58,1,82,0,82,26,26,0,3,1,29,175,346,156,190,46,9,35,0,27,418,11,119,14,76,0,183,2612,4315
MADHYA PRADESH,SINGRAULI,2011,43,13,7,43,0,43,25,24,1,3,0,9,82,99,27,72,30,5,11,0,7,347,13,89,1,59,0,143,1094,2123
MADHYA PRADESH,TIKAMGARH,2011,37,27,7,76,0,76,23,23,0,4,3,45,131,142,50,92,52,4,16,0,8,948,18,153,4,36,10,100,1396,3240
MADHYA PRADESH,UJJAIN,2011,68,149,0,81,0,81,43,35,8,2,1,72,350,1144,621,523,92,19,71,1,37,397,14,196,36,176,0,172,5290,8411
MADHYA PRADESH,UMARIYA,2011,21,11,0,22,0,22,4,4,0,0,0,9,73,61,20,41,8,0,19,0,5,110,3,78,10,27,0,0,943,1404
MADHYA PRADESH,VIDISHA,2011,47,56,0,87,0,87,30,27,3,0,2,31,246,341,144,197,49,8,32,0,20,705,16,197,19,79,0,113,2573,4651
MADHYA PRADESH,TOTAL,2011,2511,2340,139,3406,0,3406,1288,1088,200,118,117,1952,10230,22414,11595,10819,2080,557,1860,12,784,35711,811,6665,762,3732,45,7478,112082,217094
MAHARASHTRA,AHMEDNAGAR,2011,107,108,3,78,0,78,82,59,23,64,20,161,626,1622,466,1156,679,32,273,8,43,779,32,160,5,677,0,713,1376,7648
MAHARASHTRA,AKOLA,2011,46,43,3,30,0,30,40,37,3,11,1,61,249,821,166,655,115,15,125,20,36,759,13,93,24,140,0,156,1224,4025
MAHARASHTRA,AMRAVATI COMMR.,2011,15,42,2,22,0,22,20,19,1,5,8,65,237,1004,236,768,68,18,70,11,8,364,2,49,13,94,0,91,723,2931
MAHARASHTRA,AMRAVATI RURAL,2011,58,38,2,69,0,69,29,27,2,11,0,35,222,779,85,694,92,13,40,3,81,923,3,142,43,104,0,207,1334,4228
MAHARASHTRA,AURANGABAD COMMR.,2011,41,118,1,16,0,16,35,24,11,23,5,152,380,852,429,423,154,21,194,5,26,470,7,65,29,122,0,168,897,3781
MAHARASHTRA,AURANGABAD RURAL,2011,60,48,2,18,0,18,16,12,4,14,2,34,184,512,149,363,277,9,58,1,37,695,36,78,12,212,0,296,613,3214
MAHARASHTRA,BEED,2011,61,72,8,32,0,32,58,37,21,48,7,88,325,496,171,325,333,52,158,1,45,953,11,99,14,378,0,322,669,4230
MAHARASHTRA,BHANDARA,2011,33,15,4,23,0,23,12,9,3,3,2,19,171,444,82,362,25,10,40,5,20,306,1,30,14,50,0,156,694,2077
MAHARASHTRA,BULDHANA,2011,60,41,1,26,0,26,28,27,1,11,1,35,168,610,177,433,233,27,120,3,45,768,14,124,24,194,0,265,1104,3902
MAHARASHTRA,CHANDRAPUR,2011,50,39,6,56,0,56,30,25,5,8,2,43,230,668,169,499,82,18,67,3,36,629,4,108,77,109,0,284,1279,3828
MAHARASHTRA,DHULE,2011,49,31,1,16,0,16,27,27,0,41,1,57,194,434,146,288,212,27,79,1,15,379,4,52,7,203,0,285,634,2749
MAHARASHTRA,GADCHIROLI,2011,82,27,1,20,0,20,5,3,2,2,0,10,55,102,27,75,21,1,11,0,40,196,0,24,3,23,0,103,231,957
MAHARASHTRA,GONDIA,2011,37,22,2,31,0,31,24,23,1,5,0,19,159,370,73,297,35,12,49,2,21,363,1,67,19,36,0,125,548,1947
MAHARASHTRA,HINGOLI,2011,39,33,0,18,0,18,12,8,4,3,3,15,87,160,35,125,131,10,55,0,32,411,0,42,5,82,0,86,519,1743
MAHARASHTRA,JALGAON,2011,81,72,4,48,0,48,57,25,32,21,4,80,274,982,260,722,356,107,308,7,31,788,8,146,51,364,0,467,1262,5518
MAHARASHTRA,JALNA,2011,47,40,2,15,0,15,20,17,3,16,10,52,226,485,156,329,203,16,95,0,18,604,23,73,10,289,0,196,577,3017
MAHARASHTRA,KOLHAPUR,2011,65,41,2,42,0,42,38,35,3,23,3,51,367,876,321,555,237,75,240,4,17,480,19,59,18,121,0,381,955,4114
MAHARASHTRA,LATUR,2011,68,48,3,17,0,17,37,37,0,16,3,50,251,404,181,223,280,11,128,1,26,684,4,57,0,156,0,215,959,3418
MAHARASHTRA,MUMBAI COMMR.,2011,203,180,4,221,0,221,221,166,55,28,46,467,2745,12983,4702,8281,379,553,1946,81,46,4302,14,553,162,393,0,656,6464,32647
MAHARASHTRA,MUMBAI RLY.,2011,12,2,1,3,0,3,9,6,3,2,0,63,3,2134,0,2134,6,6,50,1,0,56,0,8,3,0,0,1,111,2471
MAHARASHTRA,NAGPUR COMMR.,2011,114,74,13,45,0,45,40,24,16,12,11,198,734,2287,1142,1145,148,68,294,22,22,876,4,68,53,174,0,243,2563,8063
MAHARASHTRA,NAGPUR RLY.,2011,3,3,0,1,0,1,0,0,0,6,0,29,4,1059,15,1044,11,1,5,15,0,14,0,9,1,1,0,0,73,1235
MAHARASHTRA,NAGPUR RURAL,2011,65,31,5,44,0,44,25,24,1,5,6,36,206,873,173,700,86,31,55,6,45,591,11,65,15,62,0,484,1144,3891
MAHARASHTRA,NANDED,2011,90,76,3,32,0,32,52,43,9,15,4,59,389,498,149,349,315,34,209,3,67,1088,29,93,3,325,0,250,1528,5162
MAHARASHTRA,NANDURBAR,2011,43,16,1,20,0,20,18,15,3,12,1,10,71,180,54,126,90,8,39,3,3,278,0,40,7,87,0,141,418,1486
MAHARASHTRA,NASIK COMMR.,2011,37,32,4,25,0,25,16,11,5,28,6,154,516,2095,1079,1016,111,31,197,14,21,258,5,37,10,115,0,177,623,4512
MAHARASHTRA,NASIK RURAL,2011,86,59,1,43,0,43,33,28,5,28,8,52,226,655,202,453,359,49,171,6,9,758,5,91,33,298,0,672,1347,4989
MAHARASHTRA,NAVI MUMBAI,2011,70,22,4,38,0,38,32,17,15,15,5,316,688,1935,913,1022,129,81,410,9,6,504,1,57,33,110,0,368,825,5658
MAHARASHTRA,OSMANABAD,2011,42,35,0,30,0,30,28,18,10,17,7,24,220,346,88,258,230,19,142,0,18,626,2,88,11,186,0,277,735,3083
MAHARASHTRA,PARBHANI,2011,58,64,1,26,0,26,36,16,20,16,5,61,283,383,148,235,169,5,90,0,39,979,5,80,6,215,0,147,299,2967
MAHARASHTRA,PUNE COMMR.,2011,110,118,5,79,0,79,104,72,32,19,34,546,1192,4710,2869,1841,478,93,769,34,27,991,8,118,80,251,0,538,2318,12622
MAHARASHTRA,PUNE RLY.,2011,3,0,0,0,0,0,3,0,3,6,1,7,1,391,10,381,1,4,3,0,0,8,0,4,0,0,0,0,30,462
MAHARASHTRA,PUNE RURAL,2011,148,97,9,87,0,87,64,48,16,45,29,150,719,1778,824,954,409,56,298,15,46,789,16,122,26,172,0,1070,1757,7902
MAHARASHTRA,RAIGAD,2011,39,16,0,7,0,7,7,5,2,5,2,20,130,322,52,270,115,27,124,4,11,205,2,42,15,42,0,292,570,1997
MAHARASHTRA,RATNAGIRI,2011,15,12,2,30,0,30,12,10,2,4,0,16,139,228,33,195,78,30,62,2,25,169,1,35,18,49,0,148,388,1463
MAHARASHTRA,SANGLI,2011,53,29,4,40,0,40,22,13,9,10,0,22,178,544,265,279,163,14,218,9,27,385,5,51,8,98,0,315,548,2743
MAHARASHTRA,SATARA,2011,55,40,3,34,0,34,41,36,5,36,0,120,382,930,362,568,226,42,191,5,28,417,2,80,16,179,0,492,993,4312
MAHARASHTRA,SINDHUDURG,2011,12,7,2,11,0,11,10,7,3,1,0,19,72,92,10,82,42,14,70,1,15,107,0,8,12,5,0,84,208,792
MAHARASHTRA,SOLAPUR COMMR.,2011,24,29,2,22,0,22,29,18,11,25,5,74,205,520,288,232,110,7,115,2,9,172,0,31,9,68,0,96,411,1965
MAHARASHTRA,SOLAPUR RURAL,2011,107,47,4,53,0,53,43,32,11,26,9,79,285,729,226,503,401,19,136,4,40,725,6,94,32,175,0,576,1126,4716
MAHARASHTRA,THANE COMMR.,2011,127,65,4,79,0,79,92,70,22,22,23,277,1127,2956,1324,1632,279,127,855,21,23,2011,8,161,38,342,0,312,704,9653
MAHARASHTRA,THANE RURAL,2011,147,61,19,63,0,63,55,32,23,42,11,295,759,1168,529,639,345,50,364,8,26,788,10,105,18,57,0,650,964,6005
MAHARASHTRA,WARDHA,2011,37,33,2,34,0,34,26,23,3,10,4,34,247,681,129,552,86,10,53,5,56,693,3,88,45,62,0,167,1116,3492
MAHARASHTRA,WASHIM,2011,35,32,3,13,0,13,27,21,6,10,1,20,114,432,150,282,127,5,44,1,29,423,12,80,12,118,0,97,644,2279
MAHARASHTRA,YAVATMAL,2011,84,47,1,44,0,44,54,46,8,3,1,74,273,919,205,714,130,25,78,5,40,1005,8,118,37,198,0,255,1609,5008
MAHARASHTRA,TOTAL,2011,2818,2105,144,1701,0,1701,1669,1252,417,773,291,4249,16313,53449,19270,34179,8556,1883,9098,351,1255,29769,339,3794,1071,7136,0,13024,45114,204902
MANIPUR,BISHNUPUR,2011,5,24,1,2,0,2,18,11,7,0,11,0,7,40,19,21,7,1,12,0,10,36,0,11,0,3,0,1,122,311
MANIPUR,CHANDEL,2011,2,8,0,1,0,1,0,0,0,0,12,0,1,5,1,4,1,0,0,0,2,5,0,0,0,0,0,0,26,63
MANIPUR,CHURACHANDPUR,2011,7,1,0,0,0,0,7,3,4,0,11,0,5,12,7,5,0,1,1,0,1,9,0,0,0,1,0,0,15,71
MANIPUR,CID,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
MANIPUR,IMPHAL EAST,2011,17,37,0,11,0,11,36,28,8,0,48,1,11,76,58,18,12,7,22,0,10,71,0,7,0,8,0,0,135,509
MANIPUR,IMPHAL WEST,2011,24,118,2,17,0,17,61,45,16,0,39,2,14,496,422,74,22,23,53,11,13,83,1,11,0,8,0,1,398,1397
