STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES
Nagaland,PHEK,2013,7,4,3,4,0,4,0,0,0,0,0,2,3,16,2,14,0,0,1,0,0,13,0,0,0,0,0,0,29,82
Nagaland,TUENSANG,2013,1,3,0,1,0,1,0,0,0,0,0,0,0,13,0,13,1,0,0,0,0,5,0,0,0,0,0,5,27,56
Nagaland,WOKHA,2013,2,9,0,0,0,0,1,0,1,0,0,0,2,28,7,21,0,0,4,0,0,12,0,0,0,0,0,0,29,87
Nagaland,ZUNHEBOTO,2013,5,5,0,0,0,0,0,0,0,0,0,2,5,17,7,10,0,0,1,0,0,3,0,0,0,0,0,0,10,48
Nagaland,ZZ TOTAL,2013,78,63,18,31,0,31,40,11,29,3,0,49,36,406,231,175,11,11,61,5,9,59,1,18,1,4,0,26,286,1216
Odisha,ANGUL,2013,58,134,0,64,0,64,127,113,14,29,0,81,183,716,169,547,155,18,52,0,23,45,0,288,7,68,0,160,1634,3842
Odisha,BALASORE,2013,56,101,1,94,0,94,176,154,22,16,24,80,271,400,125,275,53,16,169,2,17,1422,49,251,30,396,0,5,438,4067
Odisha,BARAGARH,2013,33,82,0,49,0,49,45,42,3,8,9,47,80,143,38,105,103,0,43,3,10,89,4,149,14,79,0,87,510,1587
Odisha,BERHAMPUR,2013,21,105,1,33,0,33,71,60,11,9,30,74,115,267,156,111,44,53,66,0,4,267,1,183,27,71,0,83,460,1985
Odisha,BHADRAK,2013,33,66,0,69,0,69,111,100,11,11,0,24,94,142,45,97,16,15,75,0,23,42,12,136,19,202,0,67,1551,2708
Odisha,BOLANGIR,2013,37,55,0,44,0,44,50,44,6,27,0,45,121,185,63,122,85,6,66,5,14,0,11,101,8,42,0,104,1002,2008
Odisha,BOUDH,2013,19,20,0,49,0,49,39,37,2,4,0,10,22,37,15,22,24,11,17,0,4,217,1,107,8,31,0,34,52,706
Odisha,CUTTACK,2013,51,7,0,44,0,44,61,57,4,20,0,54,117,221,77,144,41,2,54,0,11,715,29,12,1,28,0,133,806,2407
Odisha,DCP BBSR,2013,49,74,0,51,0,51,119,91,28,11,12,88,340,1582,857,725,78,3,256,2,14,818,18,92,26,58,0,166,1640,5497
Odisha,DCP CTC,2013,34,12,13,30,0,30,84,76,8,9,12,55,167,796,388,408,24,9,125,0,5,5,2,27,6,183,0,310,1046,2954
Odisha,DEOGARH,2013,14,21,0,19,0,19,10,7,3,2,1,8,17,44,5,39,7,3,7,0,2,176,1,40,1,18,0,32,55,478
Odisha,DHENKANAL,2013,54,141,0,37,0,37,56,54,2,15,3,68,87,205,59,146,110,9,45,0,29,46,17,376,44,54,0,117,618,2131
Odisha,GAJAPATI,2013,7,25,0,19,0,19,8,8,0,1,0,3,18,26,10,16,40,4,32,1,2,65,4,80,6,10,0,42,31,424
Odisha,GANJAM,2013,86,243,0,80,0,80,65,50,15,42,0,69,109,193,68,125,108,47,73,0,34,343,20,407,39,40,0,48,280,2326
Odisha,JAGATSINGHPUR,2013,53,38,0,40,0,40,81,66,15,14,6,115,133,412,100,312,87,10,61,0,24,207,30,177,7,113,0,239,477,2324
Odisha,JAJPUR,2013,49,32,0,76,0,76,108,97,11,11,0,56,131,438,150,288,66,11,77,2,17,977,35,171,20,169,0,429,133,3008
Odisha,JHARSUGUDA,2013,22,3,0,21,0,21,25,20,5,9,0,37,82,189,44,145,36,19,26,0,9,307,6,88,5,54,0,102,174,1214
Odisha,KALAHANDI,2013,42,50,0,55,0,55,58,54,4,5,0,32,57,105,18,87,80,23,55,0,15,451,9,157,21,116,0,80,324,1735
Odisha,KANDHAMAL,2013,24,11,0,43,0,43,53,45,8,5,1,15,43,68,21,47,10,10,55,0,3,340,4,101,6,37,0,1,79,909
Odisha,KENDRAPARA,2013,46,97,0,53,0,53,109,98,11,7,1,49,124,159,66,93,43,3,54,0,18,1278,0,26,4,41,0,0,170,2282
Odisha,KEONJHAR,2013,92,102,18,115,0,115,88,83,5,16,1,48,117,278,105,173,75,43,42,1,17,642,29,244,20,194,0,241,156,2579
Odisha,KHURDA,2013,43,72,0,33,0,33,76,56,20,20,0,70,98,198,63,135,66,9,57,1,13,0,17,105,8,127,0,250,719,1982
Odisha,KORAPUT,2013,52,44,0,77,0,77,58,52,6,20,0,43,97,120,35,85,71,6,51,1,12,0,5,112,8,63,0,101,515,1456
Odisha,MALKANGIR,2013,34,39,0,15,0,15,27,16,11,6,0,5,22,39,4,35,28,18,60,0,5,5,2,39,6,14,0,25,105,494
Odisha,MAYURBHANJ,2013,91,84,0,142,0,142,126,117,9,4,2,40,138,272,79,193,26,12,80,0,15,597,19,343,13,102,0,181,671,2958
Odisha,NAYAGARH,2013,36,142,2,30,0,30,55,46,9,19,0,58,59,141,62,79,48,4,45,1,10,483,13,13,2,23,0,72,264,1520
Odisha,NOWRANGPUR,2013,19,24,2,67,0,67,71,70,1,10,0,14,33,76,21,55,65,3,29,0,6,147,0,111,13,68,0,52,732,1542
Odisha,NUAPADA,2013,17,46,0,24,0,24,49,40,9,11,0,22,41,85,30,55,25,5,40,0,7,58,7,120,14,23,0,43,443,1080
Odisha,PURI,2013,64,65,0,58,0,58,93,78,15,10,6,113,189,449,180,269,139,5,105,0,13,192,24,56,5,181,0,187,1799,3753
Odisha,RAYAGADA,2013,27,48,1,78,0,78,92,82,10,8,0,20,72,84,18,66,30,12,34,0,9,45,3,136,10,48,0,61,345,1163
Odisha,ROURKELA,2013,62,18,0,71,0,71,61,59,2,24,8,67,184,515,161,354,31,7,66,1,5,236,5,134,17,32,0,151,715,2410
Odisha,SAMBALPUR,2013,48,95,0,81,0,81,56,46,10,19,3,114,247,513,181,332,70,15,68,2,17,53,9,63,7,37,0,179,1342,3038
Odisha,SONEPUR,2013,13,18,0,17,0,17,13,12,1,4,0,9,45,84,18,66,15,0,34,0,0,12,1,67,1,44,0,46,227,650
Odisha,SRP(CUTTACK),2013,3,2,0,0,0,0,0,0,0,2,1,12,6,375,39,336,0,0,10,1,0,6,0,3,0,1,0,0,60,482
Odisha,SRP(ROURKELA),2013,6,2,0,1,0,1,5,5,0,1,3,12,17,288,26,262,0,0,3,1,0,0,0,15,0,0,0,4,85,443
Odisha,SUNDARGARH,2013,59,55,1,53,0,53,44,32,12,7,3,21,71,199,42,157,38,6,37,0,9,457,8,88,3,25,0,207,185,1576
Odisha,ZZ TOTAL,2013,1454,2173,39,1832,0,1832,2370,2067,303,436,126,1678,3747,10044,3538,6506,1937,417,2169,24,416,10743,395,4618,426,2792,0,4039,19843,71718
Punjab,AMRITSAR RURAL,2013,44,55,4,34,0,34,67,45,22,1,7,9,96,222,35,187,0,14,142,5,5,205,3,60,1,50,0,167,300,1491
Punjab,BARNALA,2013,14,22,2,17,0,17,44,37,7,0,3,2,60,128,64,64,0,8,26,2,4,65,2,11,0,17,0,81,263,771
Punjab,BATALA,2013,25,23,4,31,0,31,31,29,2,1,4,9,52,70,36,34,0,7,63,2,1,155,1,26,0,35,0,57,229,826
Punjab,BHATINDA,2013,36,51,6,52,0,52,62,48,14,0,6,2,225,326,198,128,0,17,157,2,9,229,4,57,2,89,0,120,644,2096
Punjab,CP AMRITSAR,2013,18,55,4,29,0,29,62,53,9,2,5,6,102,259,99,160,0,17,255,2,3,157,4,53,4,101,0,78,436,1652
Punjab,CP JALANDHAR,2013,23,33,4,41,0,41,67,59,8,0,3,11,179,388,163,225,0,6,232,0,2,129,11,78,14,162,0,64,447,1894
Punjab,CP LUDHIANA,2013,71,72,6,109,0,109,145,110,35,3,11,10,198,495,243,252,0,46,305,1,2,193,13,81,21,140,0,247,1025,3194
Punjab,FARIDKOT,2013,15,26,3,20,0,20,21,17,4,0,1,1,50,72,24,48,0,7,46,0,2,113,3,29,0,21,0,3,291,724
Punjab,FATEHGARH SAHIB,2013,12,11,5,17,0,17,22,20,2,0,6,2,51,68,36,32,0,3,127,0,0,133,1,13,0,47,0,110,183,811
Punjab,FAZILKA,2013,20,23,2,34,0,34,32,32,0,0,1,3,67,109,44,65,0,5,65,1,0,167,4,14,4,33,0,40,239,863
Punjab,FEROZPUR,2013,31,43,6,17,0,17,33,28,5,0,7,2,86,156,55,101,0,17,128,1,5,193,3,8,0,48,0,90,359,1233
Punjab,G.R.P,2013,10,4,0,2,0,2,2,2,0,0,20,3,2,85,15,70,0,0,0,0,0,7,0,5,0,0,0,0,279,419
Punjab,GURDASPUR,2013,9,24,4,23,0,23,42,36,6,0,2,3,42,110,27,83,0,8,56,1,1,120,3,41,1,44,0,98,252,884
Punjab,HOSHIARPUR,2013,52,36,6,36,0,36,39,28,11,0,9,25,141,171,38,133,0,7,149,0,7,204,5,54,0,154,0,217,355,1667
Punjab,JALANDHAR RURAL,2013,39,54,4,39,0,39,26,21,5,4,4,8,137,182,51,131,0,2,231,0,2,202,5,51,5,71,0,149,364,1579
Punjab,KAPURTHALA,2013,31,24,1,30,0,30,42,39,3,2,3,6,97,159,35,124,0,7,172,1,2,183,7,40,0,62,0,93,305,1267
Punjab,KHANNA,2013,22,25,5,16,0,16,31,17,14,0,0,4,81,189,54,135,0,8,57,1,0,104,2,29,6,24,0,124,243,971
Punjab,LUDHIANA RURAL,2013,19,16,1,17,0,17,49,38,11,1,4,2,72,103,30,73,0,8,79,1,1,92,2,18,1,20,0,67,291,864
Punjab,MANSA,2013,15,20,5,18,0,18,13,9,4,0,7,0,57,57,26,31,0,7,43,2,1,79,1,16,2,23,0,64,210,640
Punjab,MOGA,2013,28,41,1,29,0,29,41,35,6,1,3,4,86,134,47,87,0,14,116,1,4,129,5,22,0,24,0,78,283,1044
Punjab,MUKTSAR,2013,16,27,3,18,0,18,55,42,13,0,2,2,71,99,28,71,0,10,70,1,0,108,3,20,1,39,0,62,197,804
Punjab,PATHANKOT,2013,7,5,3,11,0,11,20,15,5,0,0,1,26,28,14,14,0,4,69,0,1,21,0,10,0,32,0,68,131,437
Punjab,PATIALA,2013,40,59,8,56,0,56,70,56,14,0,14,1,202,350,153,197,0,12,328,3,5,231,11,84,2,159,0,326,908,2869
Punjab,ROPAR,2013,13,19,1,30,0,30,60,42,18,0,0,3,73,123,56,67,0,2,59,1,4,120,4,29,0,27,0,132,316,1016
Punjab,SANGRUR,2013,24,62,8,56,0,56,60,39,21,1,8,2,120,191,85,106,0,14,148,2,4,206,11,48,2,63,0,157,891,2078
Punjab,SAS NGR,2013,30,32,3,51,0,51,91,51,40,1,2,7,180,424,221,203,0,23,478,2,0,108,10,92,0,191,0,493,608,2826
Punjab,SBS NAGAR,2013,11,17,3,21,0,21,13,8,5,0,1,10,75,86,21,65,0,11,77,0,0,110,1,13,1,31,0,87,103,671
Punjab,TARN TARAN,2013,36,44,2,34,0,34,34,31,3,1,6,3,79,101,23,78,0,6,127,7,0,153,7,43,0,34,0,111,248,1076
Punjab,ZZ TOTAL,2013,711,923,104,888,0,888,1274,987,287,18,139,141,2707,4885,1921,2964,0,290,3805,39,65,3916,126,1045,67,1741,0,3383,10400,36667
Rajasthan,AJMER,2013,49,50,9,100,0,100,207,155,52,4,2,22,287,955,561,394,6,28,1402,3,10,314,16,166,1,863,0,527,3615,8636
Rajasthan,ALWAR,2013,115,85,6,316,0,316,363,253,110,4,3,66,314,3964,2893,1071,6,30,1349,0,21,3063,42,288,0,707,0,558,3377,14677
Rajasthan,BANSWARA,2013,36,11,0,117,0,117,110,105,5,2,1,18,73,120,67,53,39,7,152,0,13,705,13,108,0,205,0,178,876,2784
Rajasthan,BARAN,2013,24,55,2,66,0,66,102,102,0,0,0,4,44,308,153,155,1,18,246,0,11,328,1,208,0,289,0,121,1505,3333
Rajasthan,BARMER,2013,31,27,1,55,0,55,27,25,2,1,0,11,150,389,224,165,0,7,350,2,26,409,21,190,0,274,0,217,1808,3996
Rajasthan,BHARATPUR,2013,94,86,2,164,0,164,293,201,92,2,8,37,91,2068,1365,703,1,8,822,0,24,60,34,156,0,574,0,249,5430,10203
Rajasthan,BHILWARA,2013,30,40,5,101,0,101,128,107,21,1,1,34,197,689,377,312,8,4,626,1,5,46,8,135,0,652,0,331,2447,5489
Rajasthan,BIKANER,2013,49,61,7,100,0,100,81,71,10,2,1,9,140,346,148,198,0,7,740,0,16,265,18,63,0,516,0,275,2282,4978
Rajasthan,BUNDI,2013,24,22,2,63,0,63,104,98,6,1,0,6,63,201,98,103,4,15,315,0,5,646,2,117,0,326,0,155,1221,3292
Rajasthan,CHITTORGARH,2013,45,46,0,93,0,93,165,150,15,0,1,17,156,440,237,203,26,23,411,0,12,816,4,142,0,782,1,227,1573,4980
Rajasthan,CHURU,2013,31,42,4,73,0,73,88,54,34,0,0,4,120,233,86,147,0,5,557,0,17,427,10,15,0,420,0,192,1487,3725
Rajasthan,DAUSA,2013,44,25,1,41,0,41,128,103,25,0,2,11,47,1160,778,382,68,9,487,1,7,34,11,163,0,221,0,231,2982,5673
Rajasthan,DHOLPUR,2013,40,52,1,56,0,56,91,72,19,2,5,10,50,420,204,216,0,5,189,0,11,1219,40,28,0,196,0,114,1360,3889
Rajasthan,DISCOM,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,DUNGARPUR,2013,32,9,1,86,0,86,109,104,5,0,0,9,50,95,48,47,12,32,63,0,11,141,6,99,0,175,0,141,1309,2380
Rajasthan,G.R.P.AJMER,2013,4,2,0,1,0,1,9,5,4,5,1,4,1,670,30,640,3,3,4,0,0,1,1,10,1,0,0,3,141,864
Rajasthan,G.R.P.JODHPUR,2013,3,1,0,0,0,0,1,0,1,0,1,1,0,111,14,97,0,0,0,0,0,0,0,3,0,0,0,2,32,155
Rajasthan,GANGANAGAR,2013,38,65,1,151,0,151,156,139,17,0,1,3,187,330,172,158,0,15,1043,0,3,707,20,127,3,957,0,206,2334,6347
Rajasthan,HANUMANGARH,2013,52,64,1,105,0,105,104,92,12,0,0,6,112,265,134,131,0,5,746,0,6,415,15,121,1,599,0,188,2020,4825
Rajasthan,JAIPUR EAST,2013,36,33,6,49,0,49,125,94,31,3,0,116,461,3156,2689,467,65,15,849,5,16,86,5,107,0,267,0,209,2269,7878
Rajasthan,JAIPUR NORTH,2013,19,19,2,37,0,37,121,86,35,3,0,72,130,907,660,247,14,27,805,0,1,295,4,68,0,300,0,72,1109,4005
Rajasthan,JAIPUR RURAL,2013,54,33,1,68,0,68,125,99,26,8,1,24,181,702,279,423,24,15,804,1,24,343,8,120,0,269,0,409,2984,6198
Rajasthan,JAIPUR SOUTH,2013,21,21,0,42,0,42,95,71,24,1,0,98,261,1687,1378,309,19,89,886,0,7,112,7,39,0,214,0,178,1675,5452
Rajasthan,JAIPUR WEST,2013,29,21,2,64,0,64,181,128,53,2,1,97,386,1412,1091,321,3,166,1360,1,7,299,5,69,0,329,0,272,1947,6653
Rajasthan,JAISALMER,2013,8,1,0,17,0,17,19,9,10,0,0,7,40,108,33,75,4,0,202,0,6,279,4,88,0,37,0,83,531,1434
Rajasthan,JALORE,2013,33,21,0,44,0,44,50,38,12,1,1,12,99,218,103,115,10,3,252,0,10,6,12,72,0,180,0,135,1434,2593
Rajasthan,JHALAWAR,2013,54,60,4,117,0,117,141,113,28,1,9,25,94,400,231,169,42,3,205,0,28,750,5,307,5,478,0,109,1296,4133
Rajasthan,JHUNJHUNU,2013,59,37,4,72,0,72,81,72,9,0,1,11,124,382,159,223,9,3,717,1,10,591,12,40,0,405,0,275,1918,4752
Rajasthan,JODHPUR EAST,2013,20,55,1,20,0,20,65,49,16,0,0,20,106,523,324,199,0,2,510,0,10,496,1,51,0,205,0,125,608,2818
Rajasthan,JODHPUR RURAL,2013,31,41,1,50,0,50,59,49,10,2,0,11,127,287,62,225,1,2,233,0,15,656,11,88,0,166,0,233,918,2932
Rajasthan,JODHPUR WEST,2013,25,55,2,50,0,50,65,55,10,2,1,69,198,704,488,216,0,10,348,0,17,364,6,90,0,168,0,132,683,2989
Rajasthan,KARAULI,2013,34,32,1,48,0,48,119,77,42,2,3,15,32,846,551,295,1,2,237,1,13,0,13,79,0,179,0,103,2876,4636
Rajasthan,KOTA CITY,2013,19,75,1,86,0,86,204,154,50,1,9,19,112,840,612,228,0,9,905,1,4,84,6,101,5,512,0,105,1774,4872
Rajasthan,KOTA RURAL,2013,20,48,0,45,0,45,70,65,5,2,5,9,61,169,84,85,4,12,217,0,6,159,0,166,0,247,0,108,1060,2408
Rajasthan,NAGAUR,2013,57,57,0,97,0,97,116,106,10,0,0,6,199,427,189,238,0,10,576,0,7,91,20,110,0,500,0,311,2602,5186
Rajasthan,PALI,2013,47,64,0,92,0,92,140,138,2,0,0,38,236,410,200,210,0,9,586,0,8,217,16,222,0,512,0,295,3260,6152
Rajasthan,PRATAPGARH,2013,27,29,0,200,0,200,152,138,14,0,0,7,47,137,50,87,27,2,205,0,8,638,6,171,0,333,0,69,878,2936
Rajasthan,RAJSAMAND,2013,15,16,0,40,0,40,75,67,8,1,1,25,76,183,95,88,25,8,309,0,10,534,9,72,1,271,0,203,697,2571
Rajasthan,SAWAI MADHOPUR,2013,32,29,2,39,0,39,89,68,21,0,0,9,43,640,454,186,0,3,309,1,9,0,5,60,0,206,0,90,2511,4077
Rajasthan,SIKAR,2013,68,41,3,73,0,73,186,133,53,3,1,12,250,779,330,449,15,9,1157,0,33,188,13,50,0,397,0,370,3293,6941
Rajasthan,SIROHI,2013,37,27,2,47,0,47,63,61,2,0,0,6,65,119,57,62,4,12,230,0,6,386,8,109,0,213,0,165,649,2148
Rajasthan,TONK,2013,15,17,0,33,0,33,81,76,5,0,0,2,106,285,134,151,35,6,361,0,6,1204,5,75,8,352,0,178,1253,4022
Rajasthan,UDAIPUR,2013,72,87,11,167,0,167,298,265,33,3,1,83,267,843,444,399,66,12,1031,4,25,1381,10,336,0,598,0,428,2489,8212
Rajasthan,ZZ TOTAL,2013,1573,1662,86,3285,0,3285,4986,4047,939,59,61,1065,5783,28928,18286,10642,542,650,22796,22,484,18755,453,4829,25,15094,1,8572,76513,196224
Sikkim,EAST,2013,9,5,0,22,0,22,9,9,0,0,0,5,53,80,9,71,4,6,23,0,4,45,0,16,0,3,0,24,132,440
Sikkim,NORTH,2013,0,0,0,1,0,1,0,0,0,0,0,0,2,5,2,3,1,0,0,0,0,7,0,0,0,0,0,9,10,35
Sikkim,SOUTH,2013,4,6,0,15,0,15,5,5,0,0,0,1,20,32,4,28,17,0,2,0,9,47,0,8,0,1,0,12,69,248
Sikkim,WEST,2013,2,1,0,5,0,5,2,2,0,0,0,0,10,5,2,3,10,0,0,1,6,23,0,5,0,1,0,11,46,128
Sikkim,ZZ TOTAL,2013,15,12,0,43,0,43,16,16,0,0,0,6,85,122,17,105,32,6,25,1,19,122,0,29,0,5,0,56,257,851
Tamil Nadu,ARIYALUR,2013,18,41,1,10,0,10,19,18,1,2,0,15,42,97,28,69,42,0,7,2,4,295,3,23,0,8,0,144,1218,1991
Tamil Nadu,CHENNAI,2013,201,202,1,83,0,83,60,42,18,5,0,81,467,1664,292,1372,97,13,492,148,22,1213,12,55,155,221,0,1240,11315,17747
Tamil Nadu,CHENNAI RLY.,2013,0,6,0,0,0,0,0,0,0,1,0,18,2,268,2,266,16,0,5,0,0,27,0,5,0,1,0,2,247,598
Tamil Nadu,COIMBATORE RURAL,2013,50,46,0,11,0,11,30,17,13,2,0,89,160,379,108,271,84,6,97,2,9,510,1,41,7,49,0,680,2800,5053
Tamil Nadu,COIMBATORE URBAN,2013,26,53,0,17,0,17,9,3,6,3,0,114,122,407,127,280,12,14,165,31,16,230,1,15,4,48,0,291,16367,17945
Tamil Nadu,CUDDALORE,2013,58,117,1,36,0,36,60,48,12,2,4,42,149,513,202,311,209,1,55,0,29,1028,6,8,0,66,0,476,5898,8758
Tamil Nadu,DHARMAPURI,2013,44,82,10,23,0,23,157,151,6,0,0,35,124,231,116,115,102,5,83,6,33,1308,2,48,1,65,0,338,1719,4416
Tamil Nadu,DINDIGUL,2013,64,89,0,13,0,13,95,95,0,2,0,43,105,198,75,123,74,24,164,6,4,543,1,46,0,95,0,567,3712,5845
Tamil Nadu,ERODE,2013,52,29,1,14,0,14,32,26,6,2,0,56,146,267,123,144,20,8,107,2,12,386,0,25,0,21,0,511,2651,4342
Tamil Nadu,KANCHIPURAM,2013,77,103,0,24,0,24,9,9,0,4,0,28,230,603,207,396,162,4,75,8,19,572,3,15,0,18,0,845,5178,7977
Tamil Nadu,KANYAKUMARI,2013,40,115,3,12,0,12,35,30,5,0,4,106,159,249,74,175,0,0,157,7,27,567,1,5,0,118,0,290,2308,4203
Tamil Nadu,KARUR,2013,21,16,0,7,0,7,17,17,0,1,0,21,43,126,49,77,19,2,19,0,3,143,0,9,1,11,0,314,1240,2013
Tamil Nadu,KRISHNAGIRI,2013,66,61,0,8,0,8,70,66,4,2,0,56,125,190,74,116,169,0,65,0,19,731,12,48,2,47,0,449,2981,5101
Tamil Nadu,MADURAI RURAL,2013,81,212,1,33,0,33,111,96,15,5,7,181,313,687,176,511,187,25,631,4,32,767,4,73,17,263,0,529,3692,7855
Tamil Nadu,MADURAI URBAN,2013,39,49,2,16,0,16,32,20,12,4,1,102,57,425,220,205,36,5,263,24,11,198,3,23,2,91,0,144,1504,3031
Tamil Nadu,NAGAPATTINAM,2013,51,70,0,9,0,9,24,21,3,2,0,31,79,270,75,195,26,0,8,0,12,518,3,30,23,9,0,231,2523,3919
Tamil Nadu,NAMAKKAL,2013,42,37,0,23,0,23,44,38,6,1,1,50,107,156,55,101,59,5,68,1,8,487,0,57,11,15,0,438,2503,4113
Tamil Nadu,NILGIRIS,2013,11,13,0,15,0,15,10,9,1,1,0,6,53,45,10,35,16,11,8,2,4,203,0,18,1,1,0,46,739,1203
Tamil Nadu,PERAMBALUR,2013,14,12,0,8,0,8,4,4,0,0,0,11,40,72,27,45,25,0,19,0,1,149,0,13,1,5,0,147,779,1300
Tamil Nadu,PUDUKOTTAI,2013,43,38,0,10,0,10,54,49,5,4,0,20,44,110,36,74,53,36,44,1,20,274,3,29,0,39,0,324,2233,3379
Tamil Nadu,RAMNATHAPURAM,2013,50,91,0,9,0,9,25,23,2,1,0,66,115,127,25,102,72,15,63,4,19,452,2,24,2,20,0,264,2162,3583
Tamil Nadu,SALEM RURAL,2013,54,52,1,26,0,26,69,62,7,5,3,44,104,157,47,110,132,0,58,2,35,1444,5,62,0,47,0,588,2944,5832
Tamil Nadu,SALEM URBAN,2013,28,35,0,16,0,16,22,17,5,1,0,41,67,122,66,56,26,4,40,0,0,329,1,10,9,49,0,138,1914,2852
Tamil Nadu,SIVAGANGAI,2013,47,96,4,16,0,16,34,26,8,4,0,86,126,220,55,165,55,2,72,1,10,349,4,35,0,87,0,255,2239,3742
Tamil Nadu,THANJAVUR,2013,58,122,0,31,0,31,61,39,22,0,17,145,165,423,215,208,147,3,88,0,35,820,0,68,4,46,0,457,3820,6510
Tamil Nadu,THENI,2013,39,78,0,25,0,25,38,34,4,1,0,38,110,253,60,193,61,0,133,0,16,657,5,41,0,62,0,223,2531,4311
Tamil Nadu,THIRUNELVELI RURAL,2013,106,304,0,74,0,74,122,112,10,2,3,88,220,265,51,214,5,10,694,14,57,973,6,82,0,486,0,447,6407,10365
Tamil Nadu,THIRUNELVELI URBAN,2013,24,87,0,12,0,12,14,6,8,1,1,69,90,154,52,102,0,0,32,0,12,169,0,4,0,18,0,88,750,1525
Tamil Nadu,THIRUVALLUR,2013,31,38,1,21,0,21,23,23,0,3,0,18,151,228,71,157,172,1,98,1,12,392,9,11,0,19,0,325,2449,4003
Tamil Nadu,THIRUVANNAMALAI,2013,46,50,1,50,0,50,56,44,12,2,4,15,121,250,66,184,81,10,71,1,22,613,2,31,2,34,0,445,2707,4614
Tamil Nadu,THIRUVARUR,2013,34,66,0,15,0,15,23,17,6,2,4,34,90,190,39,151,19,0,12,0,23,428,1,5,0,15,0,184,2818,3963
Tamil Nadu,THOOTHUGUDI,2013,85,194,1,52,0,52,30,24,6,5,0,82,214,284,92,192,0,16,144,3,34,644,2,35,1,64,0,369,3260,5519
Tamil Nadu,TIRUPPUR,2013,75,43,0,20,0,20,53,39,14,2,0,144,243,462,188,274,61,10,109,3,11,581,8,40,7,91,0,692,3240,5895
Tamil Nadu,TRICHY RLY.,2013,0,0,0,0,0,0,0,0,0,0,1,25,5,91,0,91,0,1,2,0,0,15,0,3,0,0,0,11,69,223
Tamil Nadu,TRICHY RURAL,2013,52,34,0,23,0,23,35,24,11,5,0,34,64,146,50,96,44,0,29,6,5,332,3,40,0,49,0,509,2721,4131
Tamil Nadu,TRICHY URBAN,2013,21,27,0,10,0,10,8,5,3,1,0,44,44,233,43,190,2,0,90,5,2,162,0,18,6,25,0,127,1958,2783
Tamil Nadu,VELLORE,2013,66,91,3,51,0,51,97,82,15,1,0,36,297,663,311,352,70,0,126,32,8,918,8,33,57,40,0,720,6485,9802
Tamil Nadu,VILLUPURAM,2013,71,140,2,67,0,67,166,155,11,2,5,29,194,481,283,198,284,3,105,0,46,1084,4,127,0,80,0,801,5110,8801
Tamil Nadu,VIRUDHUNAGAR,2013,51,68,0,33,0,33,31,25,6,2,0,43,138,244,58,186,62,4,149,4,13,473,3,16,0,48,0,295,2659,4336
Tamil Nadu,ZZ TOTAL,2013,1936,3007,33,923,0,923,1779,1516,263,83,55,2186,5125,11950,3848,8102,2701,238,4647,320,645,20984,118,1271,313,2471,0,14944,127850,203579
Tripura,DHALAI,2013,18,3,1,17,0,17,14,12,2,1,0,3,19,29,7,22,7,9,19,1,5,78,1,38,0,51,0,0,80,394
Tripura,GOMATI,2013,22,7,0,31,0,31,30,28,2,1,0,7,35,95,41,54,18,2,20,2,17,299,6,45,2,164,0,0,246,1049
Tripura,GRP,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,1,2,14
Tripura,KHOWAI,2013,12,0,0,23,0,23,3,3,0,1,0,4,21,34,12,22,11,4,8,0,8,92,4,43,1,42,0,0,114,425
Tripura,NORTH,2013,12,10,0,20,0,20,11,9,2,1,0,10,23,42,9,33,7,9,31,3,2,121,4,51,0,113,0,0,122,592
Tripura,SIPAHIJALA,2013,13,4,0,27,0,27,19,13,6,2,0,6,44,78,0,78,27,3,16,1,9,262,1,73,0,118,0,0,240,943
Tripura,SOUTH,2013,21,17,0,32,0,32,15,14,1,0,0,4,20,38,0,38,19,9,19,6,5,185,5,38,0,93,0,0,199,725
Tripura,UNAKOTI,2013,9,7,0,37,0,37,18,16,2,1,0,2,9,37,8,29,2,4,19,5,7,125,5,18,1,51,0,0,76,433
Tripura,WEST,2013,35,11,0,46,0,46,34,29,5,2,1,7,52,175,59,116,32,11,70,1,30,318,3,101,3,195,0,9,499,1635
Tripura,ZZ TOTAL,2013,142,59,1,233,0,233,144,124,20,9,1,44,223,533,136,397,123,51,202,19,83,1485,29,407,7,827,0,10,1578,6210
